444,A,6,C,2,7
444,A,4,C,4,7
444,A,8,C,4,7
444,B,4,C,4,7
444,B,8,C,4,7
444,A,2,C,6,7
444,A,6,C,6,7
444,A,4,C,8,7
444,A,8,C,8,7
444,B,4,C,8,7
444,B,8,C,8,7
444,B,2,D,2,7
444,B,6,D,2,7
444,B,1,D,3,7
444,B,3,D,3,7
444,B,5,D,3,7
444,B,7,D,3,7
444,A,4,D,4,7
444,A,8,D,4,7
444,B,4,D,4,7
444,B,8,D,4,7
444,B,2,D,6,7
444,B,6,D,6,7
444,B,1,D,7,7
444,B,3,D,7,7
444,B,5,D,7,7
444,B,7,D,7,7
444,A,4,D,8,7
444,A,8,D,8,7
444,B,4,D,8,7
444,B,8,D,8,7
444,A,4,E,4,7
444,A,8,E,4,7
444,B,4,E,4,7
444,B,8,E,4,7
444,A,4,E,8,7
444,A,8,E,8,7
444,B,4,E,8,7
444,B,8,E,8,7
444,A,4,F,4,7
444,A,8,F,4,7
444,B,4,F,4,7
444,B,8,F,4,7
444,A,4,F,8,7
444,A,8,F,8,7
444,B,4,F,8,7
444,B,8,F,8,7
444,A,4,G,4,7
444,A,8,G,4,7
444,B,4,G,4,7
444,B,8,G,4,7
444,A,4,G,8,7
444,A,8,G,8,7
444,B,4,G,8,7
444,B,8,G,8,7
444,C,4,I,4,-7
444,C,8,I,4,-7
444,D,4,I,4,-7
444,D,8,I,4,-7
444,E,4,I,4,-7
444,E,8,I,4,-7
444,F,4,I,4,-7
444,F,8,I,4,-7
444,G,4,I,4,-7
444,G,8,I,4,-7
444,C,4,I,8,-7
444,C,8,I,8,-7
444,D,4,I,8,-7
444,D,8,I,8,-7
444,E,4,I,8,-7
444,E,8,I,8,-7
444,F,4,I,8,-7
444,F,8,I,8,-7
444,G,4,I,8,-7
444,G,8,I,8,-7
445,A,4,A,7,3
445,A,2,B,2,4
445,A,6,B,2,4
445,A,7,B,4,-3
445,A,2,B,6,4
445,A,6,B,6,4
445,A,4,B,7,3
445,B,4,B,7,3
451,A,2,B,2,4
451,A,6,B,2,4
451,B,2,B,6,-4
451,B,2,C,2,-4
451,A,2,C,6,4
451,A,6,C,6,4
451,B,6,C,6,4
451,C,2,C,6,4
455,A,2,A,8,-1
455,A,6,A,8,-1
456,B,1,B,2,-1
456,B,2,B,5,1
461,B,1,B,2,-1
461,B,2,B,5,1
461,B,1,B,6,-1
461,B,5,B,6,-1
471,A,2,B,6,4
471,A,6,B,6,4
477,A,2,B,2,7
477,A,6,B,2,7
477,A,2,B,6,7
477,A,6,B,6,7
482,C,1,C,3,-1
482,C,3,C,5,1
484,B,1,B,2,-1
484,B,2,B,5,1
484,B,1,B,6,-1
484,B,5,B,6,-1
485,B,5,B,6,-1
485,B,6,D,1,1
485,B,5,D,2,-1
485,D,1,D,2,-1
485,D,5,D,6,-1
490,A,1,B,1,7
490,A,1,B,5,7
493,A,1,A,2,-1
493,A,2,A,3,1
493,A,2,A,5,1
493,A,1,A,6,-1
493,A,3,A,6,-1
493,A,5,A,6,-1
501,A,4,B,8,7
501,A,8,B,8,7
503,A,2,A,4,1
503,A,4,A,6,-1
508,B,6,B,7,-2
510,B,1,B,3,-1
520,D,1,D,2,-1
520,D,2,D,3,1
520,D,5,D,6,-1
523,B,1,B,2,-1
526,A,1,B,2,-1
526,A,3,B,2,-1
526,A,5,B,2,-1
526,B,2,B,5,1
526,B,2,B,7,1
526,B,2,C,1,1
526,A,1,C,6,-1
526,A,3,C,6,-1
526,A,5,C,6,-1
526,B,5,C,6,-1
526,B,7,C,6,-1
526,C,1,C,6,-1
531,B,1,B,3,1
532,B,1,B,2,-1
532,B,2,B,3,1
532,B,2,B,5,1
532,B,1,B,6,-1
532,B,3,B,6,-1
532,B,5,B,6,-1
544,B,2,B,3,1
544,B,2,B,5,1
544,B,3,B,6,-1
544,B,5,B,6,-1
552,A,1,A,3,1
552,A,2,A,4,1
552,A,3,A,5,-1
552,A,4,A,6,-1
596,A,2,B,2,4
596,A,6,B,2,4
596,A,2,B,6,4
596,A,6,B,6,4
597,A,3,B,7,7
597,A,7,B,7,7
603,A,1,A,3,1
613,B,5,B,6,-4
621,B,1,B,2,-1
621,B,2,B,3,1
630,B,1,B,2,-1
630,B,2,B,3,1
636,A,1,B,1,7
636,A,5,B,1,7
636,A,1,B,3,7
636,A,5,B,3,7
637,A,3,B,1,7
637,A,1,B,3,7
637,A,5,B,3,7
645,A,1,A,2,-1
645,A,2,A,3,1
645,A,2,A,5,1
649,B,1,B,5,-7
649,B,3,B,5,-7
649,B,2,B,6,-7
655,A,4,B,4,7
668,B,1,B,3,-1
668,B,2,B,4,-1
668,B,3,B,5,1
668,B,4,B,6,1
682,A,2,B,2,4
682,A,6,B,2,4
682,A,2,B,6,4
682,A,6,B,6,4
686,A,8,B,4,7
686,A,8,B,8,7
687,B,6,C,6,4
687,C,3,D,3,-4
702,A,8,B,8,4
707,A,1,B,1,7
707,A,1,B,3,7
707,A,1,B,5,7
709,B,1,B,3,1
709,B,2,B,4,1
709,B,3,B,5,-1
709,B,4,B,6,-1
722,A,2,B,3,4
722,A,6,B,3,4
732,B,1,B,2,-1
732,B,2,B,3,1
732,B,5,B,6,-1
736,B,1,B,2,1
736,B,2,B,3,-1
736,B,2,B,5,-1
736,B,1,B,6,1
736,B,3,B,6,1
736,B,5,B,6,1
741,A,2,B,2,7
741,A,6,B,2,7
741,A,2,B,6,7
741,A,6,B,6,7
744,B,2,B,3,1
744,B,2,B,5,1
744,B,3,B,6,-1
744,B,5,B,6,-1
755,B,1,B,2,-3
755,B,2,B,3,3
755,A,1,B,5,4
755,A,3,B,5,4
755,A,5,B,5,4
755,A,7,B,5,4
762,B,1,B,2,-1
766,B,4,C,4,-7
766,B,8,C,4,-7
766,C,4,C,8,7
769,A,3,B,1,8
769,B,2,B,4,-1
769,A,3,B,5,8
769,B,4,B,6,1
783,B,1,B,3,1
783,B,3,B,5,-1
784,B,2,B,4,1
786,A,3,B,3,7
786,A,7,B,7,7
786,B,1,C,1,-4
786,B,3,C,3,-7
786,B,7,C,7,-7
787,B,1,B,3,1
787,C,1,C,3,1
787,C,3,C,5,-1
801,A,5,B,3,1
803,A,1,B,1,-3
803,A,5,B,1,-3
803,B,1,B,3,3
807,B,1,B,3,-1
810,A,4,B,3,5
814,B,1,B,3,-1
815,A,3,B,1,-1
815,A,4,B,2,-1
815,B,1,B,3,1
815,A,3,B,5,-1
815,B,3,B,5,-1
815,A,4,B,6,-1
816,A,3,B,1,4
816,A,4,B,2,4
816,B,1,B,3,-4
816,B,2,B,4,-4
816,C,1,C,3,-4
816,C,2,C,4,-4
821,B,1,B,3,-3
822,A,7,B,7,7
824,B,1,B,3,1
824,B,3,B,5,-1
825,B,5,B,6,-1
833,A,1,A,3,-3
833,A,3,A,5,3
833,A,3,A1,1,3
833,A,1,A1,3,-3
833,A,5,A1,3,-3
833,A1,1,A1,3,-3
833,A,3,A1,5,3
833,A1,3,A1,5,3
833,A,1,A1,8,4
833,A,3,A1,8,7
833,A,5,A1,8,4
833,A1,1,A1,8,4
833,A1,3,A1,8,7
833,A1,5,A1,8,4
833,A,1,B,1,5
833,A,3,B,1,8
833,A,5,B,1,5
833,A1,1,B,1,5
833,A1,3,B,1,8
833,A1,5,B,1,5
833,A1,8,B,1,1
833,A,7,B,3,-3
833,A1,7,B,3,-3
835,B,1,B,3,-3
842,D,1,D,3,-1
842,D,2,D,3,-1
843,A,1,A,3,-1
843,A,3,A,5,1
843,A,1,B,1,2
843,A,3,B,1,3
843,A,5,B,1,2
843,A,1,B,5,2
843,A,3,B,5,3
843,A,5,B,5,2
843,D,1,D,2,-1
843,D,2,D,3,1
843,D,2,D,5,1
843,E,1,E,2,-1
843,E,2,E,3,1
852,B,3,B,4,-1
852,C,1,C,3,1
852,C,3,C,5,-1
852,C,1,C,6,-4
852,C,3,C,6,-5
852,C,5,C,6,-4
853,B,3,B,5,-2
854,A,3,B,1,3
854,A,3,B,2,4
854,B,1,B,2,1
854,A,3,B,3,3
854,B,2,B,3,-1
854,A,3,B,5,3
854,B,2,B,5,-1
856,A,1,A,2,1
856,A,1,A,4,-1
856,A,2,A,4,-2
856,A,2,A,5,-1
856,A,4,A,5,1
856,A,1,A,6,1
856,A,4,A,6,2
856,A,5,A,6,1
856,A,1,B,4,-1
856,A,2,B,4,-2
856,A,5,B,4,-1
856,A,6,B,4,-2
856,A,2,B,5,-1
856,A,4,B,5,1
856,A,6,B,5,-1
856,B,4,B,5,1
856,A,1,B,6,1
856,A,4,B,6,2
856,A,5,B,6,1
856,B,4,B,6,2
856,B,5,B,6,1
863,A,1,A,3,-1
865,A,3,B,8,-2
867,B,2,B,4,-1
867,B,3,B,5,1
867,B,4,B,6,1
867,B,4,B1,2,1
867,B,5,B1,3,-1
867,B,2,B1,4,-1
867,B,6,B1,4,-1
867,B1,2,B1,4,-1
867,B,3,B1,5,1
867,B1,3,B1,5,1
867,B,4,B1,6,1
867,B1,4,B1,6,1
869,B,1,B,2,1
871,B,1,B,2,-1
873,A,1,A,3,3
873,A,3,A,5,-3
875,A,2,A,4,4
875,A,4,A,6,-4
875,A,3,B,1,1
875,A,3,B,2,5
875,B,1,B,2,4
875,A,4,B,6,-4
877,B,2,B,4,1
878,B,1,B,2,-1
880,B,1,B,3,1
880,B,3,B,5,-1
888,A,1,A,2,-4
888,A,2,A,5,4
888,A,1,A,6,-4
888,A,5,A,6,-4
888,A,2,B,5,4
888,A,6,B,5,4
888,A,1,B,6,-4
888,A,5,B,6,-4
888,B,5,B,6,-4
889,A,3,B,7,-2
889,A,7,B,7,-2
893,A,1,A,6,4
893,A,5,A,6,4
893,A,6,B,5,-4
893,A,1,B,6,4
893,A,5,B,6,4
893,B,5,B,6,4
897,B,1,B,2,1
897,B,2,B,3,-1
897,A,3,B,4,-3
897,B,2,B,5,-1
899,B,1,B,2,-2
905,A,4,B,1,-1
907,B,2,B,3,1
907,A,4,B,4,1
907,B,5,B,7,1
907,B,3,C,3,-1
907,B,2,C,4,1
907,C,3,C,4,1
907,A,4,C,5,1
907,B,7,C,6,-1
907,B,5,C,8,1
907,C,6,C,8,1
908,A,1,A,2,2
908,A,2,A,5,-2
908,A,1,A,6,2
908,A,5,A,6,2
908,B,1,B,2,1
908,B,2,B,3,-1
908,B,2,B,5,-1
908,B,1,B,6,1
908,B,3,B,6,1
908,B,5,B,6,1
909,A,7,B,5,3
909,A,7,B,6,-1
909,B,5,B,6,-4
910,B,1,B,2,3
910,B,2,B,5,-3
910,B,1,B,6,3
910,B,5,B,6,3
911,B,1,B,2,-1
913,B,1,B,3,-1
916,B,1,B,2,1
920,B,1,B,2,-1
922,A,4,A,6,7
922,A,4,B,1,3
922,A,6,B,1,-4
922,A,4,B,2,2
922,A,6,B,2,-5
922,B,1,B,2,-1
922,B,6,B,7,-1
922,A,4,B,8,4
922,A,6,B,8,-3
922,B,1,B,8,1
922,B,2,B,8,2
922,C,4,C,8,-1
922,A,8,D,5,1
922,A,8,D,7,1
922,A,6,D,8,-7
922,B,1,D,8,-3
922,B,2,D,8,-2
922,B,8,D,8,-4
922,C,8,C1,4,1
922,C,4,C1,8,-1
922,C1,4,C1,8,-1
922,A,1,E,1,-4
922,C1,1,E,1,-4
925,A,1,A,2,1
925,A,2,A,3,-1
925,D,1,D,2,-1
925,D,2,D,3,1
925,D,2,D,5,1
925,C,4,E,3,8
925,F,1,F,2,1
925,F,1,F,3,2
925,F,2,F,3,1
925,F,2,F,5,-1
925,F,3,F,5,-2
928,A,1,A,6,2
928,A,5,A,6,2
928,A,6,B,5,-2
928,A,1,B,6,2
928,A,5,B,6,2
928,B,5,B,6,2
933,B,1,B,2,1
933,B,2,B,5,-1
933,B,1,B,6,1
933,B,5,B,6,1
936,A,1,A,4,-3
936,A,3,A,4,-3
936,A,4,A,5,3
