Tune,Title,Part,Structure
193,The woodcock,A1,"aa, ab; aa, ac."
193,The woodcock,B,"Aaa, AaAb; Aaa, AaAc."
193,The woodcock,C,"aBa, AaAb; aBa, AaAc."
194,Dunmanway lasses,A,"ab, ac; ab, ac."
194,Dunmanway lasses,B,"ab, ab; cd, AbAc."
195,The boys of Ballinafad,A,"aa, bc; ab, de."
195,The boys of Ballinafad,B,"Aaa, Aab; Aaa, AcAe."
196,Let it be so,A,"ab, ac; ab, dc."
196,Let it be so,B,"ab, ac; de, AaAc."
197,The short grass,A,"ab, ac; ab, de."
197,The short grass,B,"ab, cb; ab, db."
197,The short grass,B1,"ab, cb; ee, AdAe."
198,Miss Monroe's jig,A,"ab, ac; ab, dc."
198,Miss Monroe's jig,B,"ab, ac; ac, AdAc."
199,The spotted cow,A,"aa, ab; aa, cd."
199,The spotted cow,B,"aa, aAd; aa, bAd."
199,The spotted cow,C,"Baa, BaAd; Baa, AcAd."
200,Daniel of the sun,A,"ab, cc; ab, dd."
200,Daniel of the sun,B,"aAb, AcAc; AaAb, AdAd."
200,Daniel of the sun,C,"aAb, AcAc; AaAb, AdAd."
201,Biddy's wedding,A,"ab, ac; ab, dc."
201,Biddy's wedding,B,"Aaa, AaAc; Aaa, AdAc."
202,Paddy O'Carroll,A,"aa, bc; aa, bd."
202,Paddy O'Carroll,B,"ab, ac; ab, AbAd."
203,Haste to the wedding,A,"ab, ac; ab, de."
203,Haste to the wedding,B,"ab, ac; aAb, AdAe."
204,The little house under the hill,A,"aa, ab; aa, cb."
204,The little house under the hill,B,"AaAa, AaAb; AaAa, AcAb."
204,The little house under the hill,C,"AcAc, AcAb; AcAc, AcAb."
205,Breeches Mary,A,"ab, cd; ab, ef."
205,Breeches Mary,B,"aAc, aAd; aAc, AeAf."
206,Jimmy O'Brien's jig,A,"ab, cb; ab, cd."
206,Jimmy O'Brien's jig,B,"ab, ac; ab, AcAd."
206,Jimmy O'Brien's jig,C,"ab, aBc; ab, AcAd."
207,I will if I can,A,"ab, ac; ad, ef."
207,I will if I can,B,"aAb, aAc; aAd, bAf."
208,Miss Wiseman's fancy,A,"ab, cd; ab, cb."
208,Miss Wiseman's fancy,B,"ab, Acc; ab, AcAb."
208,Miss Wiseman's fancy,C,"aAb, AcBc; bAb, AcAb."
209,Green sleeves,A,"ab, cd; ab, cc."
209,Green sleeves,B,"aAb, bc; aAb, AcAc."
210,The miners of Wicklow,A,"ab, cd; ab, ef."
210,The miners of Wicklow,A1,"ab, cd; ab, ee."
210,The miners of Wicklow,B,"Aea, Aeb; cd, AeAe."
210,The miners of Wicklow,B1,"Aea, Aeb; cd, AeAf."
211,My brother Tom,A,"ab, ac; ab, dc."
211,My brother Tom,B,"aAd, ab; aAd, AbAc."
211,My brother Tom,B1,"aAd, ab; bc, AbAc."
212,Paddy's resource,A,"ab, cd; ab, ce."
212,Paddy's resource,B,"AbAc, AbAc; AbAc, AaAe."
213,Before I was married,A,"ab, ac; ab, ac."
213,Before I was married,B,"ab, ac; ab, ac."
214,The old grey goose,A,"ab, cd; ef, gb."
214,The old grey goose,B,"aa, bb; ac, AgAb."
214,The old grey goose,C,"ab, cd; eb, AgAb."
214,The old grey goose,D,"aAb, aAd; aAb, AgAb."
214,The old grey goose,E,"CeCe, CeCc; CeBc, AgAb."
214,The old grey goose,F,"aAb, bAd; AeAf, Agc."
215,Hinchy's delight,A,"ab, cd; ab, cd."
215,Hinchy's delight,B,"aa, ab; ac, dAd."
215,Hinchy's delight,C,"Baa, AcAd; Bab, AcAd."
216,Come now or stay,A,"ab, cd; ab, ef."
216,Come now or stay,B,"ab, cd; ab, eAa."
217,Buttermilk Mary,A,"ab, cd; ec, fg."
217,Buttermilk Mary,B,"ab, cd; ef, gAg."
218,The Connachtman's rambles,A,"ab, ac; ab, dc."
218,The Connachtman's rambles,B,"ab, ab; ac, AdAc."
219,Father Fielding's favorite,A,"ab, cd; ab, eb."
219,Father Fielding's favorite,B,"ab, ab; ac, dAb."
220,Father Tom's wager,A,"ab, cd; ab, ce."
220,Father Tom's wager,B,"ab, cd; aAa, AdAe."
221,Bryan O'Lynn,A,"ab, ab; ab, ca."
221,Bryan O'Lynn,B,"aAa, bc; aAa, dAb."
222,O'Gallagher's frolics,A,"ab, bc; ab, de."
222,O'Gallagher's frolics,B,"ab, cd; ac, AdAe."
223,The rambler from Clare,A,"ab, ac; ab, da."
223,The rambler from Clare,B,"Ada, ba; Adc, AdAa."
224,Biddy Maloney,A,"ab, cc; ab, de."
224,Biddy Maloney,B,"aa, bAc; ac, dAe."
224,Biddy Maloney,C,"ab, BbAc; ab, BdAe."
224,Biddy Maloney,D,"CaCa, aa; CaCa, AdAe."
224,Biddy Maloney,E,"aa, BbAc; aa, bCb."
224,Biddy Maloney,F,"DaDa, aBa; DaDa, BcCb."
224,Biddy Maloney,G,"aBd, BbAc; aBd, AdAe."
225,The newmarried couple,A,"ab, cd; ab, ea."
225,The newmarried couple,B,"AcAc, AcAd; AcAb, AeAa."
226,Tim Hogan's jig,A,"ab, ac; ab, dc."
226,Tim Hogan's jig,B,"ab, ac; ac, AdAc."
226,Tim Hogan's jig,C,"ab, ac; ab, AdAc."
227,Dick Sullivan's favorite,A,"ab, ac; ab, ac."
227,Dick Sullivan's favorite,B,"ab, bc; ad, AaAc."
227,Dick Sullivan's favorite,C,"aa, aAc; aBd, AaAc."
228,Come to dinner,A,"ab, cd; ae, fa."
228,Come to dinner,B,"ab, cd; ab, cAa."
229,The jolly jocker,A,"ab, ac; ad, ec."
229,The jolly jocker,B,"ab, aAe; ab, cAc."
230,Mixing the punch,A,"ab, cd; ef, gh."
230,Mixing the punch,B,"aAd, bc; Aad, AgAh."
231,Finerty's frolic,A,"ab, cd; ae, fd."
231,Finerty's frolic,B,"ab, cd; eAb, AfAd."
232,Old as the hills,A,"ab, ac; db, ef."
232,Old as the hills,B,"Aaa, Acb; cb, dAa."
232,Old as the hills,C,"BaAc, BbBc; BbBd, Aa"
233,Long John's wedding,A,"ab, ac; ab, aa."
233,Long John's wedding,B,"Aaa, Acb; cb, AaAa."
234,Kit O'Mahoney's jig,A,"ab, cd; ce, fd."
234,Kit O'Mahoney's jig,B,"aAf, ab; bc, AfAe."
234,Kit O'Mahoney's jig,C,"Baa, bc; Baa, AfAe."
234,Kit O'Mahoney's jig,D,"BbAf, Baa; Bbb, AfAd."
235,The humors of Drinagh,A,"ab, ac; ab, de."
235,The humors of Drinagh,B,"Ada, Ada; ab, AdAe."
235,The humors of Drinagh,C,"aAb, aAc; aAb, AdAe."
235,The humors of Drinagh,D,"BaBb, Baa; BaBb, AdAe."
236,The gallowglass,A,"ab, ac; aa, bb."
236,The gallowglass,B,"aAb, AaAc; aAb, AbAb."
236,The gallowglass,C,"BaAb, AaAc; ab, cAb."
237,The Fardown farmer,A,"ab, ac; ab, de."
237,The Fardown farmer,B,"aAd, ab; aAd, AdAe."
238,The old horned sheep,A,"ab, ac; ab, bd."
238,The old horned sheep,B,"aa, ab; aa, cd."
239,The Laccarue boys,A,"ab, cd; ab, ce."
239,The Laccarue boys,B,"aAb, bc; dAb, AcAe."
240,The lark in the morning,A,"ab, cd; ef, gh."
240,The lark in the morning,B,"ab, cd; de, AgAh."
241,Sergt. Stack's favorite,A,"ab, ac; ab, de."
241,Sergt. Stack's favorite,B,"ab, ac; ac, Aac."
242,The ruins of Killmallock,A,"ab, cd; ab, ef."
242,The ruins of Killmallock,B,"aa, bc; aa, ca."
243,The Mountaineers' march,A,"ab, cb; ab, cd."
243,The Mountaineers' march,B,"ab, ac; ab, dAd."
244,The top of Cork road,A,"ab, cb; ab, cd."
244,The top of Cork road,B,"ab, cd; eAc, Ada."
244,The top of Cork road,C,"BbBc, BdBe; AcAd, "
245,The Monaghan jig,A,"aa, ab; aa, cd."
245,The Monaghan jig,B,"ab, aAd; ab, AcAd."
245,The Monaghan jig,C,"ab, ac; ab, AcAd."
246,The mooncoin jig,A,"ab, ac; ab, dc."
246,The mooncoin jig,B,"ab, ab; ac, cAc."
246,The mooncoin jig,C,"Aaa, AaAc; Aab, AdAc."
247,The bashful maid,A,"ab, cd; ab, be."
247,The bashful maid,B,"aa, AcAd; aa, AbAe."
248,The Barrowstown races,A,"ab, cd; ab, ef."
248,The Barrowstown races,B,"ab, cb; aAb, AeAf."
248,The Barrowstown races,C,"Aaa, bAb; cBc, AeAf."
248,The Barrowstown races,D,"ab, cd; ef, AeAf."
249,The flitch of Bacon,A,"ab, ab; ab, cb."
249,The flitch of Bacon,B,"aAc, aAc; aAc, AcAb."
250,Paddy in London,A,"ab, cd; ab, ce."
250,Paddy in London,B,"ab, AcAd; ab, AcAe."
250,Paddy in London,B1,"ab, AcAd; AaAb, AcAe."
250,Paddy in London,C,"ab, AcAd; cAb, AcAe."
251,The angry peeler,A,"ab, cd; ab, cb."
251,The angry peeler,B,"ab, AcAd; ab, AcAb."
252,The cook in the kitchen,A,"ab, ac; ab, de."
252,The cook in the kitchen,B,"aAe, AaAc; aAe, AdAe."
252,The cook in the kitchen,C,"ab, AdAc; ab, AdAe."
253,The humors of Dingle,A,"ab, cd; ae, fg."
253,The humors of Dingle,B,"ab, cd; ae, AfAg."
254,The absent-minded man,A,"ab, cd; ab, ef."
254,The absent-minded man,B,"aa, AdAd; ab, aa."
255,Felix the wrestler,A,"ab, cd; ab, db."
255,Felix the wrestler,B,"Aaa, AcAd; Aaa, AdAb."
255,Felix the wrestler,B1,"Aaa, AcAd; Aab, AaAb."
256,The night dance,A,"ab, ac; ad, ef."
256,The night dance,B,"ab, ac; ad, eAc."
256,The night dance,C,"aAb, aAc; AaAd, AeAf."
257,Morgan Rattler,A,"ab, ac; ab, dc."
257,Morgan Rattler,B,"ab, ac; ab, dAc."
257,Morgan Rattler,C,"Bda, BdAc; Bda, AaAc."
257,Morgan Rattler,D,"Baa, BaBc; Baa, BdAc."
257,Morgan Rattler,E,"BaDa, BaBc; ab, BdAc."
257,Morgan Rattler,F,"BaDa, BaBc; aAd, BdAc."
257,Morgan Rattler,G,"AaAa, AaAc; AaAa, AdAc."
257,Morgan Rattler,H,"Eaa, Eab; EaEb, Bdb."
257,Morgan Rattler,I,"Eaa, EaHb; EaCa, AaHb."
257,Morgan Rattler,J,"AbAa, AbAc; AbAa, AdAc."
257,Morgan Rattler,K,"ab, aAc; ab, cAc."
258,Wallop the potlid,A,"ab, ac; ab, bd."
258,Wallop the potlid,B,"Aca, bc; de, fg."
258,Wallop the potlid,C,"aa, ab; aa, cd."
258,Wallop the potlid,D,"CaCc, CaCb; CaCc, ab."
258,Wallop the potlid,E,"BbBa, BbBc; BdBe, BfBg."
258,Wallop the potlid,F,"AcBa, BbBc; BaBf, CcBg."
259,Paddy's whiskers,A,"ab, cd; ab, ce."
259,Paddy's whiskers,B,"ab, cd; AaAb, AcAe."
260,The Frieze Breeches,A,"ab, bc; ab, cd."
260,The Frieze Breeches,B,"Aba, AbAc; Aba, AcAd."
260,The Frieze Breeches,C,"AbBa, AbBa; BaBa, AcAd."
260,The Frieze Breeches,D,"AdAb, AbBa; AdAb, AcAd."
260,The Frieze Breeches,E,"ab, cBa; ab, BaBa."
260,The Frieze Breeches,F,"BaBa, AbAc; BaBa, AcAd."
260,The Frieze Breeches,G,"AbEc, AbBa; AbEc, AcAd."
260,The Frieze Breeches,H,"AbEc, AbBa; BaBa, AcAd."
261,The humors of Ayle House,A,"ab, ab; ac, db."
261,The humors of Ayle House,B,"AbAb, AbAb; AbAc, AdAb."
262,Bold John O'Leary,A,"ab, cd; ae, fg."
262,Bold John O'Leary,B,"aa, bAa; Acc, AaAg."
263,The humors of Cavan,A,"ab, cd; ab, cd."
263,The humors of Cavan,B,"ab, aAa; ac, AbAa."
264,The banks of Lough Gowna,A,"ab, ac; ab, dc."
264,The banks of Lough Gowna,B,"AdAd, AdAd; AdAd, AdAc."
265,The twopenny jig,A,"ab, ab; ab, cd."
265,The twopenny jig,A1,"ab, ab; ab, cd."
265,The twopenny jig,B,"ab, AaAb; ab, AcAd."
265,The twopenny jig,B1,"ab, AaAb; ab, AcAd."
266,The green meadow,A,"ab, ac; ab, ac."
266,The green meadow,B,"ab, aAc; ab, cAc."
266,The green meadow,B1,"ab, aAc; ab, cAc."
267,The merry maiden,A,"ab, ac; ab, de."
267,The merry maiden,B,"ab, cd; ab, AdAe."
268,Blue bonnets jig,A,"ab, cd; ab, ef."
268,Blue bonnets jig,B,"AaAe, AaAf; AaAe, aAf."
269,The field of flowers,A,"ab, ac; ad, ae."
269,The field of flowers,B,"ab, ac; aAd, AaAe."
270,The glens of Mayo,A,"ab, ac; ad, ab."
270,The glens of Mayo,B,"aAc, Acb; ac, dAb."
271,I'll neither spin nor weave,A,"ab, cd; ab, ac."
271,I'll neither spin nor weave,B,"Aca, bAa; Aca, AaAc."
272,Jackson's maid,A,"ab, cd; ab, ce."
272,Jackson's maid,B,"ab, ac; dAb, AcAe."
273,The Kilfinane jig,A,"ab, cb; de, fg."
273,The Kilfinane jig,B,"ab, ac; ab, AfAg."
274,Walk out of it Hogan,A,"ab, ac; ac, dc."
274,Walk out of it Hogan,B,"AaAa, AaAc; Aaa, AaAc."
274,Walk out of it Hogan,C,"ab, ac; de, fg."
274,Walk out of it Hogan,D,"AaAa, AaCg; AaAa, AaAc."
274,Walk out of it Hogan,E,"aAa, aAc; aCb, AaAc."
275,The boys of Comanore,A,"ab, ac; ab, aa."
275,The boys of Comanore,B,"ab, ac; ab, dAa."
276,The barefoot boy,A,"ab, ac; ab, de."
276,The barefoot boy,B,"Ada, AdAd; Ada, AdAe."
276,The barefoot boy,B1,"Ada, AdAd; bc, da."
277,The onehorned cow,A,"ab, ac; ab, ad."
277,The onehorned cow,B,"Aaa, Aab; Aaa, AaAd."
278,Sweet Biddy Daly,A,"ab, cd; ab, ce."
278,Sweet Biddy Daly,B,"aa, aAa; aa, AcAe."
279,The geese in the bogs,A,"ab, ab; ab, cb."
279,The geese in the bogs,B,"AbAb, AbAb; AbAb, AcAb."
279,The geese in the bogs,B1,"AbAb, AbAb; AbAb, AcAb."
280,Going to Donnybrook,A,"ab, cd; ab, cb."
280,Going to Donnybrook,B,"aAc, ab; aAc, cAb."
280,Going to Donnybrook,B1,"aAc, ab; aAc, dAd."
281,Wallop the spot,A,"ab, ac; ab, ac."
281,Wallop the spot,B,"ab, aAc; ab, cAc."
281,Wallop the spot,C,"aAa, aAc; aAa, bAc."
281,Wallop the spot,D,"ab, AbAc; ab, AaAc."
282,Take it easy,A,"ab, ac; ab, de."
282,Take it easy,B,"aa, aa; aa, aAe."
282,Take it easy,C,"ab, ac; ab, aAe."
283,The man who died and rose again,A,"ab, ac; ad, ec."
283,The man who died and rose again,B,"ab, ac; AaAd, AeAc."
284,Kitty of Oulart,A,"aa, bc; aa, de."
284,Kitty of Oulart,B,"ab, cd; ab, AdAe."
284,Kitty of Oulart,C,"Baa, AdAc; Baa, AdAe."
285,Strop the razor 1st setting,A,"ab, ac; ab, bc."
285,Strop the razor 1st setting,B,"Aaa, AaAc; Aaa, AbAc."
286,Strop the razor 2nd setting,A,"ab, ac; ab, dc."
286,Strop the razor 2nd setting,B,"AaAd, AaAc; AaAd, aAc."
286,Strop the razor 2nd setting,C,"ab, BaAc; ab, BaAc."
286,Strop the razor 2nd setting,D,"AaAa, AaAc; AaAd, AdAc."
287,Gillan's apples,A,"ab, cd; ae, fa."
287,Gillan's apples,B,"aa, bb; aa, AfAa."
287,Gillan's apples,C,"aAa, aAc; aAe, AfAa."
287,Gillan's apples,D,"Baa, Bba; BaAf, AfAa."
288,The Gudgeon of Maurice's Car,A,"ab, ac; ab, de."
288,The Gudgeon of Maurice's Car,B,"aAb, aAc; AaAb, AdAe."
289,The humors of Ballydehob,A,"aa, ab; aa, aa."
289,The humors of Ballydehob,B,"AbAa, AaAb; AbAa, AaAa."
290,The luck penny,A,"ab, ac; ad, ef."
290,The luck penny,B,"ab, ca; cb, aAf."
290,The luck penny,C,"ab, Acc; aBb, BaAf."
291,The Blarney pilgrim,A,"ab, cd; ab, cd."
291,The Blarney pilgrim,B,"ab, ab; cb, AcAd."
291,The Blarney pilgrim,C,"BbAb, AcAd; BbAb, AcAd."
292,The dairy maid,A,"ab, cd; ce, fb."
292,The dairy maid,B,"aAb, bAd; AcAe, AfAb."
293,How much has she got?,A,"ab, ac; ad, ec."
293,How much has she got?,B,"aAa, bc; aAd, AeAc."
294,The rivals,A,"ab, ac; ba, dc."
294,The rivals,B,"aAb, aAc; aAd, AdAc."
294,The rivals,C,"BaAb, BaAc; BaAd, AdAc."
295,All alive,A,"ab, ac; ad, db."
295,All alive,B,"Aaa, bc; Aad, eAb."
296,Barney O'Neill,A,"ab, ac; ab, bd."
296,Barney O'Neill,B,"ab, ac; aAa, AbAd."
297,Johnny the jumper,A,"aa, ab; aa, cb."
297,Johnny the jumper,B,"aa, aAb; aa, AcAb."
298,Paddy "go easy",A,"ab, ac; ad, ec."
298,Paddy "go easy",B,"aa, ab; aa, aAc."
298,Paddy "go easy",C,"aAb, aAc; aAd, AeAc."
299,Be easy you rogue!,A,"ab, ac; ab, aa."
299,Be easy you rogue!,B,"aAb, aAc; Aab, AaAa."
299,Be easy you rogue!,C,"Aaa, AaAc; Aaa, AaAa."
299,Be easy you rogue!,D,"aAb, aAc; aBb, AaAa."
300,Apples in winter,A,"ab, cd; ae, fg."
300,Apples in winter,B,"ab, cd; ae, fa."
300,Apples in winter,B1,"ab, cd; gh, AfAg."
301,The humors of Castle Comer,A,"ab, cd; ab, ea."
301,The humors of Castle Comer,B,"ab, AcAd; ab, AeAa."
302,The black rogue,A,"aa, ab; aa, cb."
302,The black rogue,B,"ab, ab; cd, AaAb."
303,The ranting rake,A,"ab, cd; ab, ca."
303,The ranting rake,B,"aAb, bc; Abc, AbAa."
304,The blooming meadows,A,"ab, cc; ad, ef."
304,The blooming meadows,B,"ab, cc; ab, AeAf."
304,The blooming meadows,B1,"ab, cc; bd, AeAf."
305,Delaney's drummers,A,"ab, cd; ae, fg."
305,Delaney's drummers,B,"ab, Afc; ab, AfAg."
305,Delaney's drummers,B1,"ab, Afc; de, AfAg."
306,Crabs in the skillet,A,"aa, bc; aa, de."
306,Crabs in the skillet,A1,"aa, bc; aa, dd."
306,Crabs in the skillet,B,"ab, AdAd; ab, AdAd."
306,Crabs in the skillet,B1,"ab, AdAd; ab, AdAe."
306,Crabs in the skillet,C,"Aaa, AbAc; Aaa, AdAe."
306,Crabs in the skillet,C1,"Aaa, AbAc; Aaa, AdAd."
307,The woeful widow,A,"ab, cd; ab, ce."
307,The woeful widow,B,"ab, AaAb; ab, AbAe."
308,The cat and the bacon,A,"ab, ab; ab, cd."
308,The cat and the bacon,B,"ab, cd; AaAb, ef."
309,The galloping young thing,A,"ab, ac; ab, de."
309,The galloping young thing,B,"aAb, ab; aAb, AdAe."
310,The bridal jig,A,"ab, cd; ab, ce."
310,The bridal jig,B,"AbAb, ab; AbAb, ab."
310,The bridal jig,B1,"AbAb, ab; AbAb, ab."
311,The man in the moon,A,"ab, cd; ab, ef."
311,The man in the moon,B,"ab, cb; ab, AeAf."
312,Come with me now,A,"ab, ab; ab, cd."
312,Come with me now,B,"aAb, aAb; aAb, AcAd."
313,The frost is all over,A,"ab, cd; ab, cd."
313,The frost is all over,B,"ab, ac; ab, dd."
313,The frost is all over,C,"BaBb, BaBc; BaBb, BdBd."
314,Sally Magee,A,"ab, cd; ac, eb."
314,Sally Magee,B,"ab, ab; ab, AeAb."
315,The red rose,A,"ab, cd; ab, ce."
315,The red rose,B,"ab, AcAd; aAb, AcAe."
316,The humors of Glynn,A,"ab, cd; ab, db."
316,The humors of Glynn,B,"ab, cAd; AaAb, AdAb."
317,The Irishwoman,A,"ab, cd; ab, da."
317,The Irishwoman,B,"aa, bb; cd, AdAa."
318,The merry huntsman,A,"aa, ab; aa, cb."
318,The merry huntsman,B,"ab, aAb; ab, AcAb."
318,The merry huntsman,B1,"ab, aAb; ab, AcAb."
319,The fairy jig,A,"ab, cd; ab, ef."
319,The fairy jig,B,"ab, AcAd; ab, AcAf."
320,The piper's welcome,A,"ab, ac; ab, dc."
320,The piper's welcome,B,"ab, ac; ab, AaAc."
320,The piper's welcome,C,"BaAb, BaAc; BaAb, aAc."
321,Oh! Hag you have killed me,A,"ab, cc; ad, ee."
321,Oh! Hag you have killed me,B,"aAb, AcAc; bAb, AeAe."
322,The full moon,A,"aa, bb; aa, cd."
322,The full moon,B,"AbAa, aa; AaAa, AcAd."
323,Yesterday morning,A,"ab, cd; ab, ce."
323,Yesterday morning,B,"ab, AcAd; AaAb, AcAe."
324,Castletown Conners,A,"ab, ca; ab, de."
324,Castletown Conners,B,"ab, aAa; ab, AdAe."
325,Martin's onehorned cow,A,"ab, ac; ab, de."
325,Martin's onehorned cow,B,"aAb, aAc; aAb, AdAe."
326,Ollistrun jig,A,"ab, ab; ab, cc."
326,Ollistrun jig,B,"ab, ac; ab, ac."
327,Stay where you are,A,"ab, bb; cb, bd."
327,Stay where you are,A1,"bb, bb; cb, bd."
327,Stay where you are,B,"AbAb, aAb; bAb, aAd."
327,Stay where you are,B1,"AbAb, aAb; bAb, aAd."
327,Stay where you are,C,"AbAb, AbAb; AcAb, AaAd."
327,Stay where you are,C1,"AbAb, AbAb; AcAb, AaAd."
327,Stay where you are,D,"Ab"
328,Miss Walsh's fancy,A,"aa, ab; aa, ca."
328,Miss Walsh's fancy,B,"Aca, AcAa; Aca, AcAa."
328,Miss Walsh's fancy,C,"Aaa, AaAa; Aaa, AcAa."
329,Humors of Clare,A,"ab, ac; ab, de."
329,Humors of Clare,A1,"ab, ac; ab, de."
329,Humors of Clare,B,"ab, aAc; ab, AdAe."
329,Humors of Clare,B1,"ab, aAc; ab, AdAe."
329,Humors of Clare,C,"aAb, aAc; aAb, AdAe."
329,Humors of Clare,C1,"aAb, aAc; aAb, AdAe."
330,The queen of the fair,A,"ab, cd; ab, ca."
330,The queen of the fair,B,"ab, AbAc; ab, cAa."
330,The queen of the fair,C,"aa, bBa; aa, cAa."
330,The queen of the fair,C1,"aa, bBa; dBa, cAa."
331,The foot of the mountain,A,"ab, ac; ab, de."
331,The foot of the mountain,B,"AdAd, Ada; aAd, AdAd."
331,The foot of the mountain,C,"AeAd, AdAd; BaBa, AdAd."
331,The foot of the mountain,D,"AdAe, "
332,The maids of Ballinacarty,A,"ab, ca; db, cb."
332,The maids of Ballinacarty,B,"aa, ab; aa, aa."
333,Miss Downing's fancy,A,"ab, ac; ab, de."
333,Miss Downing's fancy,A1,"ab, ac; ab, de."
333,Miss Downing's fancy,B,"ab, cd; ab, eAb."
333,Miss Downing's fancy,B1,"ab, cd; ab, eAe."
334,When you go home,A,"ab, ab; ac, db."
334,When you go home,B,"AbAb, AbAb; AbAc, AdAb."
335,Friends of my heart,A,"ab, ca; ad, ce."
335,Friends of my heart,B,"ab, cd; ae, fAe."
336,Down the river,A,"ab, cd; ab, ef."
336,Down the river,B,"ab, aAd; aAb, AdAf."
337,Come along with me,A,"ab, ac; ad, ef."
337,Come along with me,B,"aa, aAc; ab, AeAf."
338,Cronin's Frolics,A,"ab, cb; ab, cd."
338,Cronin's Frolics,B,"ab, bAb; AaAb, AcAd."
338,Cronin's Frolics,C,"BbBa, Bba; Bbb, AcAd."
338,Cronin's Frolics,D,"aAb, ab; aAb, AcAd."
339,The belles of Liscarroll,A,"ab, ac; ab, de."
339,The belles of Liscarroll,A1,"ab, ac; ab, de."
339,The belles of Liscarroll,B,"ab, Aec; ad, AbAe."
339,The belles of Liscarroll,B1,"ab, Aec; ad, AbAe."
339,The belles of Liscarroll,C,"ab, cBc; de, Aef."
340,Munster Bacon,A,"ab, cd; ec, fg."
340,Munster Bacon,B,"ab, cd; ef, gAg."
341,Billy McCormick,A,"ab, cd; ab, ef."
341,Billy McCormick,B,"aa, Aeb; aAb, AeAf."
342,The chorus jig,A,"ab, ac; ab, de."
342,The chorus jig,B,"ab, aAc; ab, cAe."
342,The chorus jig,C,"BaBb, Baa; bc, AdAe."
342,The chorus jig,D,"Aaa, AaAc; Aaa, AdAe."
342,The chorus jig,E,"AaDa, AaAc; CbBc, AdAe."
343,Church Hill,A,"ab, aa; ab, aa."
343,Church Hill,B,"ab, aAa; ab, cAa."
344,The stolen purse,A,"ab, cd; ab, ef."
344,The stolen purse,B,"aAb, AcAd; AaAb, AeAf."
344,The stolen purse,C,"aAb, AcAd; ab, AeAf."
345,The trip to Galway,A,"ab, cd; ae, fe."
345,The trip to Galway,B,"Afa, bc; Afd, eAe."
346,Miss Douglas,A,"ab, cd; ab, ce."
346,Miss Douglas,B,"ab, bc; ab, bAa."
346,Miss Douglas,B1,"ab, bc; AaAb, AcAe."
347,The maid of Kinsale,A,"ab, cd; ab, ce."
347,The maid of Kinsale,B,"Aba, bAd; cd, eAe."
348,The flowers of Dungarvan,A,"ab, cd; be, fg."
348,The flowers of Dungarvan,B,"ab, Aac; ad, AcAg."
349,Miss Grant's jig,A,"ab, cd; ae, fg."
349,Miss Grant's jig,B,"ab, cAe; de, AfAg."
350,Don't be teasing,A,"ab, ac; ab, de."
350,Don't be teasing,B,"ab, ab; ac, dAe."
351,Clancy's frolics,A,"ab, cc; ab, de."
351,Clancy's frolics,B,"Aaa, AaAc; Aaa, AdAe."
352,The powers of punch,A,"ab, ac; de, fg."
352,The powers of punch,B,"aAe, aa; AdAe, AfAg."
352,The powers of punch,C,"aAd, bc; dAd, cAg."
352,The powers of punch,D,"ab, cd; eCd, CcAg."
353,The yellow wattle,A,"ab, cd; cb, cc."
353,The yellow wattle,B,"AdAb, AdAb; AdAb, AdAc."
353,The yellow wattle,C,"aa, aa; aa, aAc."
353,The yellow wattle,D,"ab, aAd; ab, CaAc."
354,The lads of Dunse,A,"ab, cd; ab, ce."
354,The lads of Dunse,B,"ab, AcAd; ab, AcAe."
354,The lads of Dunse,C,"BaBb, AcAd; BbBb, AcAe."
355,The lasses of Dunse,A,"ab, cd; ab, ef."
355,The lasses of Dunse,B,"aa, AcAd; bc, dAb."
356,Portpatrick,A,"ab, ac; ab, de."
356,Portpatrick,B,"aa, bAc; cAb, AdAe."
357,The Hibernian jig,A,"aa, bc; de, fc."
357,The Hibernian jig,B,"ab, aAe; cd, AdAc."
358,Go to the Devil and shake yourself,A,"ab, ac; ab, da."
358,Go to the Devil and shake yourself,B,"ab, cd; AaAb, AdAa."
359,May be I will,A,"ab, ac; ad, ea."
359,May be I will,B,"ab, cd; ef, AeAa."
360,The market girl,A,"ab, ac; ab, dc."
360,The market girl,B,"ab, aAc; ac, AdAc."
361,The Drogheda weavers,A,"aa, aa; aa, ba."
361,The Drogheda weavers,B,"ab, AbAa; ab, cAa."
362,The Hollyford jig,A,"ab, cd; ab, ea."
362,The Hollyford jig,B,"ab, AcAd; ab, AeAa."
362,The Hollyford jig,C,"Aaa, Acb; cd, eAa."
363,Nell Kennedy,A,"ab, ac; ab, ac."
363,Nell Kennedy,B,"ab, ab; ab, AaAc."
363,Nell Kennedy,B1,"ab, ab; cd, dAc."
364,Three halfpence a day,A,"ab, ac; ab, dc."
364,Three halfpence a day,B,"Aaa, AaAa; bAa, AdAc."
365,Merry Mary,A,"ab, cd; ab, ee."
365,Merry Mary,B,"aAb, AcAd; aAb, AeAe."
366,Bolt the door,A,"ab, cd; eb, cd."
366,Bolt the door,A1,"bb, cd; eb, cd."
366,Bolt the door,B,"Aba, bAd; AeAb, bAd."
366,Bolt the door,C,"Aca, BbAd; AeAb, BbAa."
366,Bolt the door,D,"Ae"
367,Ask my father,A,"ab, aa; ab, ac."
367,Ask my father,A1,"cb, aa; ab, ac."
367,Ask my father,B,"Aca, aAa; Aaa, aAc."
